event_id,merchant_id,event_timestamp,product,event_type,amount,status,channel,region,merchant_tier
33d91a18-b781-402f-bf58-45bb099a520f,MRC-000001,,POS,CARD_TRANSACTION,1000.00,SUCCESS,POS,LAGOS,VERIFIED
0839a84f-4ff5-41f5-aa21-84930c19b857,MRC-000001,,POS,CARD_TRANSACTION,1000.00,SUCCESS,POS,LAGOS,VERIFIED
522ee0c4-9e76-46c6-a916-e5695cd8cdcd,MRC-000001,,POS,CARD_TRANSACTION,1000.00,SUCCESS,POS,LAGOS,VERIFIED
395153ff-37d9-4805-89cf-406a63aca2de,,2024-01-01T10:00:00,POS,CARD_TRANSACTION,1000.00,SUCCESS,POS,LAGOS,VERIFIED
d7bbfcf1-1248-4af1-922c-50f9a372fa9c,,2024-01-01T10:00:00,POS,CARD_TRANSACTION,1000.00,SUCCESS,POS,LAGOS,VERIFIED
e73c92cb-fc5d-4107-a6a6-d9d2086cd652,,2024-01-01T10:00:00,POS,CARD_TRANSACTION,1000.00,SUCCESS,POS,LAGOS,VERIFIED
96786bc6-807d-4afe-a54a-a6b4b01415fd,MRC-000001,2024-01-01T10:00:00,POS,CARD_TRANSACTION,INVALID,SUCCESS,POS,LAGOS,VERIFIED
b179c29a-7ea2-4375-a625-5d8bba3dc19b,MRC-000001,2024-01-01T10:00:00,POS,CARD_TRANSACTION,INVALID,SUCCESS,POS,LAGOS,VERIFIED
743d3e1a-4df8-42fb-9979-62fb23f2f25a,,2024-01-01T10:00:00,POS,CARD_TRANSACTION,1000.00,SUCCESS,POS,LAGOS,VERIFIED
8d221d1e-37d7-43da-928e-9dfdd4d184e7,,2024-01-01T10:00:00,POS,CARD_TRANSACTION,1000.00,SUCCESS,POS,LAGOS,VERIFIED
79f64ca2-f7c9-43b3-a4d1-7725294d4d49,,2024-01-01T10:00:00,POS,CARD_TRANSACTION,1000.00,SUCCESS,POS,LAGOS,VERIFIED
8084609f-b697-4a05-8cf6-40f97cdc0266,MRC-004023,2024-01-17T00:00:15,AIRTIME,AIRTIME_PURCHASE,4038.74,SUCCESS,APP,IBADAN,STARTER
155ec8f8-1591-4fad-90dc-6518ae66c00b,MRC-005428,2024-01-17T00:00:32,AIRTIME,DATA_PURCHASE,1416.68,SUCCESS,USSD,DELTA,VERIFIED
c3086bef-99b9-4bad-87ec-cf65aa397149,MRC-004073,2024-01-17T00:00:35,AIRTIME,AIRTIME_PURCHASE,7419.14,SUCCESS,POS,OGUN,VERIFIED
b7c478df-4fda-4784-ba92-69a169356b75,MRC-002840,2024-01-17T00:00:40,BILLS,ELECTRICITY,9890.56,SUCCESS,POS,IBADAN,PREMIUM
b91a5515-5d90-464e-a809-23ef188fa972,MRC-006630,2024-01-17T00:00:57,CARD_PAYMENT,SUPPLIER_PAYMENT,621702.44,SUCCESS,POS,KADUNA,STARTER
3cc319d0-a9dc-421c-ba38-c13c584bb9b7,MRC-005230,2024-01-17T00:00:59,BILLS,CABLE_TV,32906.07,SUCCESS,APP,LAGOS,STARTER
5ea45a0f-fd70-4c06-9aff-ab58341853a4,MRC-006887,2024-01-17T00:01:21,POS,CASH_WITHDRAWAL,301435.21,SUCCESS,POS,LAGOS,PREMIUM
a6281be0-dfe6-4c00-928d-b45a9ca694db,MRC-009379,2024-01-17T00:01:27,BILLS,ELECTRICITY,20631.2,SUCCESS,APP,RIVERS,STARTER
ad1660a3-4a2a-4a04-a17f-3831f92359d3,MRC-001797,2024-01-17T00:01:38,SAVINGS,WITHDRAWAL,492147.72,SUCCESS,APP,ENUGU,VERIFIED
8e1d5475-b876-452f-9182-e9d8f617ea59,MRC-000226,2024-01-17T00:01:56,MONIEBOOK,SALE_RECORDED,2516.59,SUCCESS,APP,OGUN,VERIFIED
bdf5843a-90b2-48d2-a04a-fa2b01639bf9,MRC-006353,2024-01-17T00:02:14,BILLS,CABLE_TV,17688.29,SUCCESS,POS,KADUNA,STARTER
e327a891-6c3d-4289-b1ec-18c79d369675,MRC-002645,2024-01-17T00:02:16,BILLS,INTERNET,21566.33,SUCCESS,POS,OGUN,STARTER
39544054-4eee-4c0f-a586-a4bf77191ad8,MRC-009626,2024-01-17T00:02:26,CARD_PAYMENT,SUPPLIER_PAYMENT,465238.65,SUCCESS,APP,KANO,PREMIUM
aa2a7bcd-1b55-4e5b-a01d-7e53804987e5,MRC-001256,2024-01-17T00:02:39,POS,CARD_TRANSACTION,183082.13,SUCCESS,POS,ABUJA,VERIFIED
25ce993f-fb4f-42b0-a692-5ea133a2fd97,MRC-005892,2024-01-17T00:02:47,POS,CASH_WITHDRAWAL,61266.93,PENDING,POS,PORT_HARCOURT,VERIFIED
791eff07-26cf-414d-97bd-2edcc00c7ca1,MRC-002990,2024-01-17T00:03:14,BILLS,INTERNET,15140.17,SUCCESS,POS,DELTA,STARTER
f8c7a1b2-14fd-4c71-9ac7-92ce4c0b3152,MRC-002294,2024-01-17T00:03:17,SAVINGS,DEPOSIT,150417.59,SUCCESS,APP,OGUN,PREMIUM
75fd5625-f4ef-4d69-b945-ef15b55016e0,MRC-008091,2024-01-17T00:03:57,POS,TRANSFER,26894.62,SUCCESS,POS,DELTA,VERIFIED
32d53c86-ced4-40ad-b1d3-7904babdcec8,MRC-008724,2024-01-17T00:04:17,POS,CARD_TRANSACTION,426258.94,SUCCESS,POS,OGUN,VERIFIED
fdc5e2ea-b4bd-4956-912d-2943981f8860,MRC-008782,2024-01-17T00:04:26,POS,CARD_TRANSACTION,387001.45,SUCCESS,POS,LAGOS,VERIFIED
fed823ca-4ce2-4dde-9c51-5706b7efde87,MRC-004573,2024-01-17T00:04:33,POS,TRANSFER,32262.15,SUCCESS,POS,IBADAN,STARTER
7a9dfb43-4fbf-4022-97e6-fa36bcb5b856,MRC-007762,2024-01-17T00:04:40,POS,CARD_TRANSACTION,11385.37,SUCCESS,POS,KADUNA,PREMIUM
dbe28782-8661-47df-b3c5-ed0f9738c23b,MRC-001812,2024-01-17T00:05:01,BILLS,ELECTRICITY,10418.8,SUCCESS,POS,IBADAN,VERIFIED
f6d925f1-1a04-4957-b9df-4a8e791f7617,MRC-004097,2024-01-17T00:05:07,POS,CARD_TRANSACTION,287774.8,SUCCESS,POS,ABUJA,VERIFIED
0876f896-49e4-4c56-9041-74d31963006f,MRC-003750,2024-01-17T00:05:10,AIRTIME,AIRTIME_PURCHASE,2458.92,FAILED,APP,KADUNA,VERIFIED
ec39184c-173c-4d5d-9585-6514b36b30a4,MRC-000944,2024-01-17T00:06:52,MONIEBOOK,INVENTORY_UPDATE,5300.14,SUCCESS,APP,IBADAN,STARTER
9f654898-262a-4e8d-a074-ff57fe156103,MRC-009344,2024-01-17T00:06:55,POS,CARD_TRANSACTION,79773.84,SUCCESS,POS,ENUGU,PREMIUM
21acca9d-2d7c-44af-8277-383a28016d16,MRC-008160,2024-01-17T00:06:57,BILLS,ELECTRICITY,19719.05,SUCCESS,POS,ABUJA,STARTER
b290178a-0f8c-4c00-b569-8b8e7b949aba,MRC-005732,2024-01-17T00:06:59,POS,CASH_WITHDRAWAL,208074.7,SUCCESS,POS,IBADAN,STARTER
efd2c86e-1217-485a-8eba-f219a17a96b5,MRC-006499,2024-01-17T00:07:11,POS,CARD_TRANSACTION,50498.38,SUCCESS,POS,OGUN,VERIFIED
1256a0ad-4c2b-4a55-82b7-e399f6074f94,MRC-006260,2024-01-17T00:08:41,MONIEBOOK,SALE_RECORDED,8193.27,PENDING,OFFLINE,DELTA,VERIFIED
b9e38ce0-4f5d-416a-a34e-8081f46ebf42,MRC-000994,2024-01-17T00:08:42,CARD_PAYMENT,INVOICE_PAYMENT,190474.14,SUCCESS,APP,IBADAN,STARTER
34cf4182-81fc-4b51-89e8-9339543af857,MRC-006931,2024-01-17T00:08:47,POS,TRANSFER,37650.21,SUCCESS,POS,DELTA,VERIFIED
a0a1eef4-03c6-4242-9533-bf50c8931d7b,MRC-007730,2024-01-17T00:09:33,CARD_PAYMENT,INVOICE_PAYMENT,645891.43,SUCCESS,APP,KADUNA,PREMIUM
3c7b812c-df40-4174-9c00-ddf975be61a2,MRC-002251,2024-01-17T00:09:57,SAVINGS,DEPOSIT,106302.61,SUCCESS,USSD,DELTA,VERIFIED
da1095d0-ee1f-41fb-8602-433bb4673a47,MRC-007894,2024-01-17T00:10:20,AIRTIME,AIRTIME_PURCHASE,2410.87,SUCCESS,APP,IBADAN,VERIFIED
60eb57c2-f280-4e6c-ada6-93d1269d9185,MRC-006334,2024-01-17T00:10:38,AIRTIME,AIRTIME_PURCHASE,2197.44,SUCCESS,APP,ABUJA,STARTER
253d79cf-3680-4132-966d-4a71f78a8de6,MRC-005892,2024-01-17T00:11:01,AIRTIME,AIRTIME_PURCHASE,7665.02,SUCCESS,POS,PORT_HARCOURT,VERIFIED
f632e220-96b5-44d8-ba48-1c9971dc53b8,MRC-009258,2024-01-17T00:12:05,BILLS,INTERNET,9744.63,SUCCESS,APP,KANO,VERIFIED
aa01913d-00ed-491b-9642-27192b933dac,MRC-005413,2024-01-17T00:12:20,AIRTIME,AIRTIME_PURCHASE,5993.6,SUCCESS,USSD,OGUN,VERIFIED
3f4cc638-56b2-4440-9b6a-99c5edbcc020,MRC-000185,2024-01-17T00:12:37,AIRTIME,AIRTIME_PURCHASE,888.75,SUCCESS,USSD,RIVERS,STARTER
cd48eda7-cd8f-4ed6-9d43-457a57ef89b6,MRC-009309,2024-01-17T00:12:55,SAVINGS,INTEREST_CREDIT,72917.26,SUCCESS,APP,DELTA,PREMIUM
7b809614-5ed6-4183-bef6-5d8a1619c925,MRC-009717,2024-01-17T00:13:04,MONIEBOOK,SALE_RECORDED,17930.19,SUCCESS,APP,ABUJA,PREMIUM
b8ae6a41-0ed5-4701-817e-8153af5662f3,MRC-004785,2024-01-17T00:13:14,CARD_PAYMENT,INVOICE_PAYMENT,716250.99,SUCCESS,WEB,PORT_HARCOURT,STARTER
4fc2117b-7fcc-43ea-9904-33834e785240,MRC-008332,2024-01-17T00:13:17,CARD_PAYMENT,INVOICE_PAYMENT,1323166.28,SUCCESS,POS,LAGOS,VERIFIED
f6dffb33-ab0f-4abb-ae22-e0b6a4e913c7,MRC-003506,2024-01-17T00:13:20,POS,CARD_TRANSACTION,81823.63,SUCCESS,POS,RIVERS,PREMIUM
23391d4c-57ab-4fec-8f20-08c241dae0bc,MRC-001286,2024-01-17T00:13:26,BILLS,BETTING,12150.24,PENDING,POS,IBADAN,STARTER
4a1daca8-d2bb-4308-8985-e42e1eb514b1,MRC-002687,2024-01-17T00:13:45,KYC,VERIFICATION_COMPLETED,0.0,SUCCESS,WEB,DELTA,PREMIUM
85b50943-50fc-4024-b22f-227cab9d1365,MRC-006307,2024-01-17T00:13:52,KYC,DOCUMENT_SUBMITTED,0.0,PENDING,WEB,KANO,PREMIUM
88e2914b-f97a-4865-be77-06c1063776b3,MRC-008712,2024-01-17T00:14:10,POS,CARD_TRANSACTION,26530.46,SUCCESS,POS,IBADAN,PREMIUM
0790339c-fedb-4fd7-91ab-d6d850b30de7,MRC-003468,2024-01-17T00:14:33,POS,TRANSFER,109664.65,SUCCESS,POS,IBADAN,VERIFIED
2ab9a6c1-8cd7-4c91-b68c-860c467a1021,MRC-002257,2024-01-17T00:15:05,AIRTIME,AIRTIME_PURCHASE,1572.25,SUCCESS,WEB,PORT_HARCOURT,PREMIUM
7ac3e8cd-ac0e-4b2a-b036-25d13cb22efb,MRC-006690,2024-01-17T00:15:12,SAVINGS,INTEREST_CREDIT,32977.43,SUCCESS,APP,LAGOS,VERIFIED
6bdc4c17-cefe-488d-97f5-757a199f8e43,MRC-009353,2024-01-17T00:16:37,POS,CASH_WITHDRAWAL,51638.62,SUCCESS,POS,RIVERS,VERIFIED
c5d87cca-e8b7-4b01-81fd-ad3c8930c920,MRC-007343,2024-01-17T00:16:38,BILLS,WATER,15999.55,SUCCESS,POS,PORT_HARCOURT,VERIFIED
1cd906b9-6a7a-4f09-b253-edefb36f6687,MRC-006745,2024-01-17T00:16:46,BILLS,INTERNET,5085.46,SUCCESS,APP,OGUN,STARTER
8d061c73-bd9a-493d-974c-62901ce1c719,MRC-004276,2024-01-17T00:17:00,BILLS,ELECTRICITY,13425.65,FAILED,USSD,PORT_HARCOURT,VERIFIED
cfad6949-caf1-4d95-a939-94703fe9072b,MRC-001154,2024-01-17T00:17:30,SAVINGS,WITHDRAWAL,357676.53,SUCCESS,WEB,OGUN,VERIFIED
96aed433-5c7a-445e-b62e-c1bfa6d17841,MRC-001002,2024-01-17T00:17:47,POS,CARD_TRANSACTION,81974.1,SUCCESS,POS,PORT_HARCOURT,PREMIUM
0987f0fa-3ec1-4461-a259-42743d34f039,MRC-002662,2024-01-17T00:18:43,POS,CARD_TRANSACTION,103419.82,SUCCESS,POS,LAGOS,VERIFIED
78eb6f26-88bf-4254-b47a-889afc1a35a6,MRC-008264,2024-01-17T00:18:54,POS,CASH_WITHDRAWAL,69286.96,SUCCESS,POS,KADUNA,PREMIUM
df9c5c18-7b4f-40a6-a1c2-1bc86684f4e9,MRC-002032,2024-01-17T00:19:03,POS,CASH_WITHDRAWAL,170347.7,SUCCESS,POS,ABUJA,VERIFIED
93d30473-1ad0-4f26-ac84-5d26954dd6c5,MRC-005466,2024-01-17T00:19:13,POS,CARD_TRANSACTION,85519.04,SUCCESS,POS,KADUNA,STARTER
5a7f4b09-36f9-4eb0-81c5-e5a760460e80,MRC-003782,2024-01-17T00:19:21,MONIEBOOK,SALE_RECORDED,12015.43,SUCCESS,OFFLINE,ABUJA,PREMIUM
e13fc1db-fe46-449b-ad20-def2fbb0fa12,MRC-008521,2024-01-17T00:19:53,KYC,DOCUMENT_SUBMITTED,0.0,SUCCESS,WEB,ABUJA,PREMIUM
4de3f676-8fd5-492d-b08a-45b64b844a7f,MRC-004097,2024-01-17T00:19:54,POS,CARD_TRANSACTION,94572.1,SUCCESS,POS,ABUJA,VERIFIED
044da473-ae40-4073-9efa-1b47de43a610,MRC-000399,2024-01-17T00:20:00,AIRTIME,AIRTIME_PURCHASE,2255.07,SUCCESS,POS,KANO,STARTER
9d253cb1-cf9e-4e3c-b3cc-66638d3c5db3,MRC-000667,2024-01-17T00:20:09,POS,TRANSFER,376308.94,SUCCESS,POS,LAGOS,VERIFIED
583a52fb-2823-4ed3-93db-1fa5fb6273de,MRC-002154,2024-01-17T00:20:35,CARD_PAYMENT,INVOICE_PAYMENT,256879.25,SUCCESS,APP,ENUGU,PREMIUM
1de5ea90-5a34-44c9-a1c2-0f0a30313198,MRC-004833,2024-01-17T00:21:12,AIRTIME,DATA_PURCHASE,5182.42,SUCCESS,APP,LAGOS,PREMIUM
b82cd887-9d0c-4d1c-a99e-bd647dfd0a71,MRC-003884,2024-01-17T00:21:16,SAVINGS,WITHDRAWAL,69739.46,SUCCESS,APP,KADUNA,PREMIUM
b6e6951b-f02f-4c37-ab10-588bcc6522e7,MRC-008355,2024-01-17T00:22:48,BILLS,BETTING,73138.97,SUCCESS,WEB,IBADAN,VERIFIED
1c9c0b4e-ae40-4b86-8925-5d85d1013b52,MRC-002285,2024-01-17T00:23:38,AIRTIME,AIRTIME_PURCHASE,83.63,SUCCESS,APP,KADUNA,VERIFIED
7273dfa0-ef62-478b-b552-0c1ea4092ba9,MRC-007759,2024-01-17T00:23:45,BILLS,INTERNET,20052.46,SUCCESS,POS,IBADAN,VERIFIED
dfe03759-1398-4dac-81eb-b395eaa31d4e,MRC-005941,2024-01-17T00:23:47,AIRTIME,AIRTIME_PURCHASE,3361.65,SUCCESS,POS,ABUJA,PREMIUM
f8ef0656-4851-481c-90c5-408217983c9f,MRC-003265,2024-01-17T00:23:59,CARD_PAYMENT,SUPPLIER_PAYMENT,159349.07,SUCCESS,WEB,OGUN,PREMIUM
97c6dbaa-bd06-416a-82dc-21acde641d0d,MRC-006638,2024-01-17T00:24:21,POS,CARD_TRANSACTION,17654.72,SUCCESS,POS,OGUN,VERIFIED
eb69b5c5-5b89-4e20-b03a-e1b6451593d7,MRC-008838,2024-01-17T00:24:36,AIRTIME,AIRTIME_PURCHASE,1237.91,SUCCESS,POS,KADUNA,VERIFIED
294be84d-37f0-4378-a5ef-1c8f177ed94d,MRC-001902,2024-01-17T00:24:41,AIRTIME,AIRTIME_PURCHASE,966.28,SUCCESS,APP,OGUN,PREMIUM
8ad54900-8d89-4c89-8fb3-59d41cddeb98,MRC-008338,2024-01-17T00:24:45,CARD_PAYMENT,SUPPLIER_PAYMENT,543814.36,SUCCESS,WEB,LAGOS,VERIFIED
5736940b-2325-40cb-8334-5f6fc0615167,MRC-005108,2024-01-17T00:25:10,AIRTIME,DATA_PURCHASE,6331.15,SUCCESS,APP,ABUJA,STARTER
d83e393e-fa65-4854-956f-822ea5d1b31a,MRC-000766,2024-01-17T00:25:14,SAVINGS,DEPOSIT,444660.81,SUCCESS,APP,RIVERS,STARTER
cd3109ee-80df-4069-8a81-d6563eefe626,MRC-006655,2024-01-17T00:25:43,AIRTIME,AIRTIME_PURCHASE,2522.01,SUCCESS,WEB,DELTA,VERIFIED
fdabd30b-2197-49eb-987b-e4cb05af1ac8,MRC-005679,2024-01-17T00:25:44,SAVINGS,DEPOSIT,40436.16,PENDING,APP,PORT_HARCOURT,VERIFIED
7bd8c189-e68a-41a0-bd85-f8eaea41a6a7,MRC-006052,2024-01-17T00:25:47,AIRTIME,AIRTIME_PURCHASE,2057.66,SUCCESS,APP,ABUJA,PREMIUM
0715bceb-ce2b-4e9f-9ee3-bd4a55a3b8a1,MRC-005713,2024-01-17T00:25:55,BILLS,ELECTRICITY,20686.19,SUCCESS,WEB,LAGOS,VERIFIED
83123159-4d47-47cf-a507-b29d2f646caa,MRC-007472,2024-01-17T00:26:07,KYC,DOCUMENT_SUBMITTED,0.0,SUCCESS,APP,KADUNA,VERIFIED
f2aeabcd-de12-4c8f-9bad-7ae1a7720505,MRC-005150,2024-01-17T00:26:07,BILLS,ELECTRICITY,15821.64,SUCCESS,POS,RIVERS,VERIFIED
91d7650e-3e83-4c66-9120-73a9b50757fd,MRC-001415,2024-01-17T00:26:20,KYC,DOCUMENT_SUBMITTED,0.0,SUCCESS,WEB,ENUGU,STARTER
4ac329ac-ba01-480f-8451-aaffd5bdf18c,MRC-006736,2024-01-17T00:26:42,BILLS,INTERNET,12357.99,SUCCESS,APP,KANO,PREMIUM
cf727b3d-e84f-4f9f-920e-df48c627ca05,MRC-008062,2024-01-17T00:26:46,KYC,DOCUMENT_SUBMITTED,0.0,SUCCESS,WEB,DELTA,STARTER
6754b405-c674-47cb-9db4-18faefcfc893,MRC-005522,2024-01-17T00:26:46,AIRTIME,AIRTIME_PURCHASE,2079.6,SUCCESS,APP,PORT_HARCOURT,VERIFIED
0b0c32f4-c5d7-4f4c-a08c-f58666629b92,MRC-003010,2024-01-17T00:27:37,MONIEBOOK,EXPENSE_LOGGED,26537.33,SUCCESS,APP,KANO,PREMIUM
7ddaedc2-3580-47d2-a64a-386c832bfd76,MRC-004247,2024-01-17T00:27:51,POS,TRANSFER,13731.7,SUCCESS,POS,DELTA,VERIFIED
f5f281f2-e294-4246-a94d-292b5d3a186b,MRC-006657,2024-01-17T00:28:37,MONIEBOOK,SALE_RECORDED,24412.05,SUCCESS,APP,PORT_HARCOURT,STARTER
77d6a040-f5cf-4716-9371-ba7545ffc87a,MRC-001877,2024-01-17T00:28:56,CARD_PAYMENT,INVOICE_PAYMENT,180136.32,SUCCESS,APP,IBADAN,VERIFIED
03cba528-d06e-4752-829f-29ec16bdb4e9,MRC-008221,2024-01-17T00:29:25,POS,CASH_WITHDRAWAL,158892.28,SUCCESS,POS,KADUNA,PREMIUM
4cec75db-8e1c-4783-adc4-0919eab97c98,MRC-000715,2024-01-17T00:29:55,AIRTIME,AIRTIME_PURCHASE,4355.0,SUCCESS,USSD,RIVERS,VERIFIED
32039f85-4230-4e5f-b134-2f6110210166,MRC-008598,2024-01-17T00:29:56,POS,CASH_WITHDRAWAL,152531.12,SUCCESS,POS,LAGOS,VERIFIED
9edc4b47-5f8b-41c0-b3b2-a5197d450646,MRC-008829,2024-01-17T00:30:09,BILLS,CABLE_TV,14136.66,SUCCESS,WEB,DELTA,PREMIUM
5951d57b-529a-41fe-9200-57a9f4f0e01f,MRC-007001,2024-01-17T00:30:42,SAVINGS,DEPOSIT,179569.88,SUCCESS,APP,KADUNA,VERIFIED
c401263d-d0ab-4eca-bbd3-dce819a3c2a8,MRC-005478,2024-01-17T00:30:48,POS,CARD_TRANSACTION,9266.41,FAILED,POS,LAGOS,VERIFIED
f4afdd08-159d-4360-8417-ec072e2db64b,MRC-008965,2024-01-17T00:30:55,SAVINGS,WITHDRAWAL,101139.09,SUCCESS,APP,KANO,STARTER
6a614e95-1124-43f0-ba40-a4e3a87ac50d,MRC-006144,2024-01-17T00:31:14,SAVINGS,WITHDRAWAL,114594.85,SUCCESS,WEB,PORT_HARCOURT,PREMIUM
5fd87420-24ca-49d8-9e2a-33466227e582,MRC-004287,2024-01-17T00:31:30,SAVINGS,DEPOSIT,103267.97,SUCCESS,APP,ENUGU,PREMIUM
986f1b2f-514c-466e-a8bc-f63a680b837b,MRC-002409,2024-01-17T00:31:52,BILLS,ELECTRICITY,91081.8,SUCCESS,POS,ABUJA,PREMIUM
a4ea8167-902d-4e71-8eec-f6497d391d36,MRC-002300,2024-01-17T00:32:42,POS,CARD_TRANSACTION,88396.41,SUCCESS,POS,OGUN,VERIFIED
19e74157-834d-4687-9e80-24eae481b43a,MRC-001565,2024-01-17T00:32:58,MONIEBOOK,SALE_RECORDED,14162.5,SUCCESS,APP,OGUN,PREMIUM
d9d644c6-42bc-4e51-8db1-2f4499f6ca59,MRC-008336,2024-01-17T00:33:34,AIRTIME,AIRTIME_PURCHASE,2899.17,SUCCESS,USSD,KADUNA,PREMIUM
fa15caf9-d769-4cea-862e-1a2d1f512482,MRC-006248,2024-01-17T00:34:12,KYC,DOCUMENT_SUBMITTED,0.0,SUCCESS,WEB,KADUNA,STARTER
80806efd-5c3a-4b98-abf1-00a2267f53af,MRC-004636,2024-01-17T00:34:45,POS,CARD_TRANSACTION,157982.76,SUCCESS,POS,ABUJA,STARTER
0e7ce633-5dab-4aa8-842f-88e11b1b83b9,MRC-009496,2024-01-17T00:34:46,MONIEBOOK,SALE_RECORDED,6539.81,SUCCESS,APP,OGUN,STARTER
f9494606-01a7-472e-992f-63aad05ccd91,MRC-004631,2024-01-17T00:34:57,MONIEBOOK,SALE_RECORDED,19369.57,SUCCESS,APP,DELTA,VERIFIED
b109c345-7df1-44e4-8f62-d1fabb727d79,MRC-009111,2024-01-17T00:35:17,BILLS,INTERNET,23366.11,SUCCESS,USSD,ENUGU,PREMIUM
277202a7-c238-470c-867e-fed28e773a08,MRC-002902,2024-01-17T00:36:03,KYC,DOCUMENT_SUBMITTED,0.0,FAILED,APP,ENUGU,PREMIUM
7c1d5daf-a641-4aa9-bbb0-843411873f92,MRC-006937,2024-01-17T00:36:14,CARD_PAYMENT,INVOICE_PAYMENT,241906.03,SUCCESS,APP,IBADAN,VERIFIED
7cf4b94c-96d4-4661-9a27-6c2fd0b66336,MRC-002782,2024-01-17T00:36:34,BILLS,BETTING,33463.92,SUCCESS,WEB,RIVERS,VERIFIED
c46fc464-8c37-4d40-a03e-39ffdb678ad4,MRC-001963,2024-01-17T00:36:49,BILLS,WATER,7786.2,SUCCESS,APP,ENUGU,PREMIUM
df39ad6e-c8e4-4157-adf9-15860760ac8e,MRC-002333,2024-01-17T00:37:18,POS,CARD_TRANSACTION,178690.08,SUCCESS,POS,RIVERS,VERIFIED
