event_id,merchant_id,event_timestamp,product,event_type,amount,status,channel,region,merchant_tier
bd317d12-6583-4dad-b078-d6e9349e8379,MRC-000001,,POS,CARD_TRANSACTION,1000.00,SUCCESS,POS,LAGOS,VERIFIED
8e1629df-b59d-4bca-a462-014043af6ae6,,2024-01-01T10:00:00,POS,CARD_TRANSACTION,1000.00,SUCCESS,POS,LAGOS,VERIFIED
61ea2cd0-2eba-4138-982f-eef586bd8014,MRC-000001,2024-01-01T10:00:00,POS,CARD_TRANSACTION,INVALID,SUCCESS,POS,LAGOS,VERIFIED
efd6136f-70b5-4588-8ec0-c44a23340841,,2024-01-01T10:00:00,POS,CARD_TRANSACTION,1000.00,SUCCESS,POS,LAGOS,VERIFIED
ca149cd9-1e44-45ba-94d9-fa8560e0edcf,,2024-01-01T10:00:00,POS,CARD_TRANSACTION,1000.00,SUCCESS,POS,LAGOS,VERIFIED
89fc733d-e63d-41c1-84d6-7a1f1e299566,,2024-01-01T10:00:00,POS,CARD_TRANSACTION,1000.00,SUCCESS,POS,LAGOS,VERIFIED
756ebba7-749e-4d49-bf3c-414302db66b2,,2024-01-01T10:00:00,POS,CARD_TRANSACTION,1000.00,SUCCESS,POS,LAGOS,VERIFIED
d21268b1-5223-434e-8ea1-7d80404ced1c,MRC-005286,2024-01-07T00:00:40,POS,CARD_TRANSACTION,70296.74,SUCCESS,POS,KADUNA,STARTER
86787e17-9c3c-47e5-9ec1-2f7fece05805,MRC-006842,2024-01-07T00:01:20,BILLS,ELECTRICITY,14716.92,SUCCESS,APP,OGUN,PREMIUM
e4499b70-80ba-456b-8ad9-b4b1d5666f05,MRC-002655,2024-01-07T00:02:13,MONIEBOOK,INVENTORY_UPDATE,28957.58,SUCCESS,OFFLINE,LAGOS,VERIFIED
34aa2105-eb0b-4795-880c-b1959a233586,MRC-004586,2024-01-07T00:02:26,AIRTIME,DATA_PURCHASE,1810.04,SUCCESS,POS,OGUN,STARTER
1a59690e-7a47-4595-8bed-00d72017a0d0,MRC-006695,2024-01-07T00:02:31,POS,CARD_TRANSACTION,7943.85,SUCCESS,POS,PORT_HARCOURT,STARTER
7c960539-f732-4f5e-bcc1-af63170f8ab0,MRC-006972,2024-01-07T00:02:35,POS,CARD_TRANSACTION,41721.82,SUCCESS,POS,RIVERS,VERIFIED
c337e0d4-ea12-40aa-8f1a-41fc1fdbd1eb,MRC-008588,2024-01-07T00:03:24,POS,CARD_TRANSACTION,206541.6,SUCCESS,POS,LAGOS,STARTER
f36b16f3-7ac3-4161-9ed4-a07d49180446,MRC-008294,2024-01-07T00:04:05,BILLS,CABLE_TV,6417.1,SUCCESS,APP,KANO,PREMIUM
15fa51a6-1680-4b49-a442-73c60a239dcc,MRC-002129,2024-01-07T00:04:47,POS,TRANSFER,78380.95,SUCCESS,POS,OGUN,VERIFIED
8ed98cca-a16e-4ff2-9bc0-faae82ea35e1,MRC-003791,2024-01-07T00:05:37,AIRTIME,AIRTIME_PURCHASE,1675.58,SUCCESS,POS,KADUNA,VERIFIED
ff16519a-aa0a-40cb-a4c9-76e2429383ec,MRC-009738,2024-01-07T00:05:54,KYC,DOCUMENT_SUBMITTED,0.0,FAILED,APP,IBADAN,VERIFIED
65a99784-8916-47f6-8dde-9049b3a2ac64,MRC-002194,2024-01-07T00:06:14,AIRTIME,AIRTIME_PURCHASE,381.27,SUCCESS,USSD,DELTA,VERIFIED
9a0192dd-a7f2-4e4b-8233-18ef4eae6715,MRC-009484,2024-01-07T00:06:22,SAVINGS,DEPOSIT,180050.69,SUCCESS,APP,ABUJA,VERIFIED
c65f3094-d074-45db-901d-a6a8dd0adefd,MRC-008127,2024-01-07T00:06:28,CARD_PAYMENT,SUPPLIER_PAYMENT,1795186.54,SUCCESS,APP,DELTA,PREMIUM
84729962-9f85-4235-9f9a-66b563681883,MRC-000078,2024-01-07T00:06:32,KYC,TIER_UPGRADE,0.0,SUCCESS,APP,PORT_HARCOURT,VERIFIED
eb9d6dda-dd9a-4cd5-acff-a7ec4f92341d,MRC-009007,2024-01-07T00:07:00,KYC,DOCUMENT_SUBMITTED,0.0,FAILED,WEB,ABUJA,STARTER
c413457d-e522-4b1b-bfa7-bf90f6932112,MRC-006388,2024-01-07T00:07:05,MONIEBOOK,SALE_RECORDED,9199.38,FAILED,WEB,PORT_HARCOURT,STARTER
bf96d69e-1cc5-4569-ba8f-a909f5d914eb,MRC-009513,2024-01-07T00:07:17,POS,CARD_TRANSACTION,3310.02,SUCCESS,POS,OGUN,PREMIUM
05cd25b0-4ec5-4896-9853-22f593919f5e,MRC-001582,2024-01-07T00:07:17,BILLS,ELECTRICITY,563.26,SUCCESS,APP,KADUNA,PREMIUM
23ec0df5-3c93-4e37-9a6b-9be5f6e6117e,MRC-001435,2024-01-07T00:07:40,AIRTIME,AIRTIME_PURCHASE,2531.09,SUCCESS,APP,KANO,PREMIUM
7b15d928-7f34-465a-bfe3-be17810f1a03,MRC-006647,2024-01-07T00:07:59,BILLS,CABLE_TV,17073.07,SUCCESS,APP,LAGOS,VERIFIED
515e786b-ad0d-46ef-ac53-412d6f4d3977,MRC-000094,2024-01-07T00:09:12,POS,CARD_TRANSACTION,110271.84,SUCCESS,POS,ENUGU,VERIFIED
395a14a2-6474-47a1-b4f0-d2475e683b5c,MRC-000305,2024-01-07T00:09:21,CARD_PAYMENT,INVOICE_PAYMENT,89047.16,SUCCESS,POS,KADUNA,PREMIUM
8f5a0cef-3e23-4089-b1d5-644f910186eb,MRC-006684,2024-01-07T00:10:10,SAVINGS,DEPOSIT,160131.07,SUCCESS,APP,PORT_HARCOURT,VERIFIED
85b9761b-dbd7-45e3-b546-3700fe997410,MRC-002259,2024-01-07T00:10:33,POS,CARD_TRANSACTION,70867.08,SUCCESS,POS,IBADAN,STARTER
f08012db-25f2-4dc3-9293-628fd9a069c8,MRC-007618,2024-01-07T00:10:55,BILLS,CABLE_TV,35855.87,SUCCESS,USSD,KADUNA,VERIFIED
4c2d1127-c1fe-4238-a9e2-2357dd76e71c,MRC-008192,2024-01-07T00:11:11,BILLS,ELECTRICITY,19389.74,SUCCESS,APP,RIVERS,VERIFIED
3d990c5b-ded0-4e45-9d34-0bf362ef3511,MRC-007410,2024-01-07T00:11:49,KYC,VERIFICATION_COMPLETED,0.0,FAILED,APP,IBADAN,STARTER
e338e3b2-8f8d-4f76-b09e-4e98a8b9d0b6,MRC-008927,2024-01-07T00:13:32,POS,CARD_TRANSACTION,38501.48,SUCCESS,POS,RIVERS,STARTER
a1ecd8ce-6202-433d-b1b4-7eac112e5190,MRC-009151,2024-01-07T00:13:42,BILLS,INTERNET,9814.45,SUCCESS,POS,KANO,VERIFIED
9d8389f6-ea3d-4a13-aa0b-95a5dac1a29a,MRC-008403,2024-01-07T00:14:12,POS,CARD_TRANSACTION,36467.14,SUCCESS,POS,ABUJA,VERIFIED
d37e518a-6512-429f-9103-1b2c529fe118,MRC-003373,2024-01-07T00:15:28,KYC,VERIFICATION_COMPLETED,0.0,SUCCESS,APP,KANO,VERIFIED
c057bfbf-812f-4692-ac72-a1acfa31f85c,MRC-005007,2024-01-07T00:16:16,BILLS,ELECTRICITY,8644.69,SUCCESS,USSD,KADUNA,VERIFIED
e5f4331e-6bb9-4451-bcb3-18351db944ee,MRC-000152,2024-01-07T00:16:31,BILLS,BETTING,74826.02,SUCCESS,WEB,ABUJA,VERIFIED
a5065a42-25a0-43c3-a0c3-4373cb652c05,MRC-009167,2024-01-07T00:17:08,AIRTIME,AIRTIME_PURCHASE,884.66,SUCCESS,POS,ABUJA,VERIFIED
f916de51-8197-4094-af24-65ca7c30a6db,MRC-002962,2024-01-07T00:17:15,POS,CARD_TRANSACTION,110665.31,SUCCESS,POS,ENUGU,VERIFIED
d40046cb-6850-447e-9933-2a18072a553f,MRC-007222,2024-01-07T00:17:18,BILLS,INTERNET,26220.94,SUCCESS,APP,ENUGU,VERIFIED
5a920c77-44f4-4370-9feb-8b853f2541ad,MRC-002935,2024-01-07T00:18:00,CARD_PAYMENT,INVOICE_PAYMENT,507236.16,SUCCESS,WEB,ABUJA,STARTER
