event_id,merchant_id,event_timestamp,product,event_type,amount,status,channel,region,merchant_tier
7af8d6d7-baaa-4c39-8110-e3e7ee7098f5,MRC-000001,,POS,CARD_TRANSACTION,1000.00,SUCCESS,POS,LAGOS,VERIFIED
abdec6e0-960b-455e-8beb-5cceff217c03,,2024-01-01T10:00:00,POS,CARD_TRANSACTION,1000.00,SUCCESS,POS,LAGOS,VERIFIED
f5344a15-ff89-4ca9-b426-8c798cfc3f44,MRC-000001,2024-01-01T10:00:00,POS,CARD_TRANSACTION,INVALID,SUCCESS,POS,LAGOS,VERIFIED
0f60be06-3c75-4b01-866a-3e541f8f14a3,,2024-01-01T10:00:00,POS,CARD_TRANSACTION,1000.00,SUCCESS,POS,LAGOS,VERIFIED
1051406f-3060-4e17-8a1b-4c321307358b,MRC-000001,2024-01-01T10:00:00,POS,CARD_TRANSACTION,INVALID,SUCCESS,POS,LAGOS,VERIFIED
ecd83c13-3516-4599-a779-72271205b4ce,MRC-000001,2024-01-01T10:00:00,POS,CARD_TRANSACTION,INVALID,SUCCESS,POS,LAGOS,VERIFIED
e2b79950-6a18-498d-8a6b-18dceee13600,MRC-000001,2024-01-01T10:00:00,POS,CARD_TRANSACTION,INVALID,SUCCESS,POS,LAGOS,VERIFIED
e86af320-c9df-410b-9b8e-a77c5c8c2264,MRC-000001,2024-01-01T10:00:00,POS,CARD_TRANSACTION,INVALID,SUCCESS,POS,LAGOS,VERIFIED
f2892d88-5e39-4c70-b422-b042ba855125,MRC-006424,2024-01-21T00:00:11,CARD_PAYMENT,INVOICE_PAYMENT,641171.16,SUCCESS,APP,RIVERS,VERIFIED
39a98bff-fc47-4cdf-be89-552fd1d7ba4e,MRC-007385,2024-01-21T00:00:26,CARD_PAYMENT,SUPPLIER_PAYMENT,637612.47,SUCCESS,WEB,ABUJA,PREMIUM
5e8e8c21-f004-47c0-be38-94c31c186210,MRC-004371,2024-01-21T00:00:33,CARD_PAYMENT,SUPPLIER_PAYMENT,678469.44,SUCCESS,APP,KANO,VERIFIED
cb07a774-575f-4428-a948-86acf4e844cf,MRC-004119,2024-01-21T00:00:44,SAVINGS,DEPOSIT,206363.44,SUCCESS,USSD,KANO,PREMIUM
d8f54f1e-f055-4d4a-8045-ae3214ec69d2,MRC-009084,2024-01-21T00:01:00,KYC,VERIFICATION_COMPLETED,0.0,SUCCESS,WEB,ABUJA,PREMIUM
98bb49a0-1fe8-4e81-9b23-55dff1ba8563,MRC-003466,2024-01-21T00:01:07,SAVINGS,AUTO_SAVE,112359.66,SUCCESS,APP,LAGOS,VERIFIED
aef018f8-fe6b-4567-aaca-221af2c91177,MRC-009361,2024-01-21T00:01:19,POS,CARD_TRANSACTION,60925.62,FAILED,POS,KANO,PREMIUM
9a8c8d89-00df-48a2-9a89-6eac947d4d96,MRC-004237,2024-01-21T00:01:23,AIRTIME,AIRTIME_PURCHASE,4844.98,SUCCESS,APP,ENUGU,PREMIUM
d3f95388-90f3-4a7d-a535-69f9265eea1d,MRC-001208,2024-01-21T00:01:24,BILLS,ELECTRICITY,10229.2,SUCCESS,POS,OGUN,VERIFIED
fdc2e4eb-214a-4a77-88d0-b93416052919,MRC-007572,2024-01-21T00:01:35,AIRTIME,AIRTIME_PURCHASE,1267.08,SUCCESS,APP,KANO,PREMIUM
1b420e6b-37fd-4eed-86e1-1b702719fbb0,MRC-005755,2024-01-21T00:02:05,AIRTIME,AIRTIME_PURCHASE,306.96,SUCCESS,POS,RIVERS,STARTER
fff154a5-1a7f-486a-9856-9a7b21ad24d9,MRC-003949,2024-01-21T00:02:15,SAVINGS,AUTO_SAVE,66757.3,SUCCESS,WEB,RIVERS,STARTER
674b4719-a91b-4d57-b9b8-1b57d16bc86b,MRC-001935,2024-01-21T00:02:52,BILLS,ELECTRICITY,17775.87,SUCCESS,APP,RIVERS,STARTER
eeb0fc40-48a7-4496-8d35-523fd4381e4a,MRC-000694,2024-01-21T00:02:57,BILLS,INTERNET,13902.3,SUCCESS,APP,LAGOS,PREMIUM
1c253b14-9518-4230-8974-28143fc15173,MRC-006484,2024-01-21T00:03:13,AIRTIME,AIRTIME_PURCHASE,5638.57,SUCCESS,POS,ENUGU,PREMIUM
