event_id,merchant_id,event_timestamp,product,event_type,amount,status,channel,region,merchant_tier
e1e5a2ee-145f-4d16-ac96-2457f52c976c,MRC-000001,,POS,CARD_TRANSACTION,1000.00,SUCCESS,POS,LAGOS,VERIFIED
3cfd2b5d-770c-48ad-b8f7-3c7ed45be7dc,MRC-000001,,POS,CARD_TRANSACTION,1000.00,SUCCESS,POS,LAGOS,VERIFIED
7dc38e03-6862-4b06-b4cd-16d01cfc05e8,MRC-000001,2024-01-01T10:00:00,POS,CARD_TRANSACTION,INVALID,SUCCESS,POS,LAGOS,VERIFIED
17940810-44b9-48c4-a129-6fc1a0508b59,,2024-01-01T10:00:00,POS,CARD_TRANSACTION,1000.00,SUCCESS,POS,LAGOS,VERIFIED
5196e634-49b4-46b8-8479-ed8ab56f1a39,MRC-000001,2024-01-01T10:00:00,POS,CARD_TRANSACTION,INVALID,SUCCESS,POS,LAGOS,VERIFIED
246a57cd-2b0f-46bc-b4e6-25b34acb0824,MRC-000001,2024-01-01T10:00:00,POS,CARD_TRANSACTION,INVALID,SUCCESS,POS,LAGOS,VERIFIED
ebb60de4-bc05-439f-975d-29b0bfbd4530,MRC-000001,2024-01-01T10:00:00,POS,CARD_TRANSACTION,INVALID,SUCCESS,POS,LAGOS,VERIFIED
212edc9f-79f9-4ffb-adde-b83ca026cc97,,2024-01-01T10:00:00,POS,CARD_TRANSACTION,1000.00,SUCCESS,POS,LAGOS,VERIFIED
feeef7cb-3a59-4413-a02a-a05ba9fa4589,,2024-01-01T10:00:00,POS,CARD_TRANSACTION,1000.00,SUCCESS,POS,LAGOS,VERIFIED
2ebac0c3-cd05-47ce-aaa0-279a1e83bfdc,MRC-000001,2024-01-01T10:00:00,POS,CARD_TRANSACTION,INVALID,SUCCESS,POS,LAGOS,VERIFIED
1afdaf77-343e-45df-aaa4-d6e094636934,MRC-008689,2024-01-04T00:00:25,POS,CARD_TRANSACTION,40079.8,SUCCESS,POS,PORT_HARCOURT,STARTER
1e0c0cf8-8e84-4e28-b608-13234627cd01,MRC-000775,2024-01-04T00:00:42,AIRTIME,AIRTIME_PURCHASE,522.55,SUCCESS,USSD,IBADAN,STARTER
4d9d432f-a7dc-4ae2-af08-cfec1526b719,MRC-005662,2024-01-04T00:00:56,POS,CARD_TRANSACTION,479070.44,SUCCESS,POS,OGUN,VERIFIED
fc7a694c-9a0e-45d1-8efa-5b3e995c3c5c,MRC-005599,2024-01-04T00:00:57,SAVINGS,WITHDRAWAL,187524.07,SUCCESS,APP,DELTA,VERIFIED
a97493bc-d8b7-4a0d-b1ff-abecff219c39,MRC-000417,2024-01-04T00:01:02,CARD_PAYMENT,SUPPLIER_PAYMENT,1680176.98,SUCCESS,WEB,ABUJA,VERIFIED
a4ec490e-4972-475c-b7ef-207a0a1e5039,MRC-001947,2024-01-04T00:01:13,AIRTIME,AIRTIME_PURCHASE,450.35,SUCCESS,POS,IBADAN,PREMIUM
2de4e69a-59bb-477e-8b15-f288a987fc41,MRC-005856,2024-01-04T00:01:46,POS,CARD_TRANSACTION,57529.59,SUCCESS,POS,RIVERS,STARTER
71c31171-f5fa-44c5-aaed-55b8c8f577f2,MRC-005484,2024-01-04T00:02:02,POS,CARD_TRANSACTION,127678.25,SUCCESS,POS,LAGOS,PREMIUM
d8477361-a0bd-496c-94da-e42ef976d656,MRC-007947,2024-01-04T00:02:26,POS,CASH_WITHDRAWAL,78541.57,SUCCESS,POS,RIVERS,PREMIUM
4283fc8a-1004-4966-828f-74b49ebcebf6,MRC-003866,2024-01-04T00:02:56,POS,CARD_TRANSACTION,58742.68,SUCCESS,POS,KANO,PREMIUM
f89316ff-0071-44f8-a57d-4ff28c3eb3d9,MRC-009634,2024-01-04T00:02:57,CARD_PAYMENT,INVOICE_PAYMENT,568789.53,SUCCESS,APP,DELTA,VERIFIED
8a945472-1c35-4eb5-be5a-af28a5f14d86,MRC-000190,2024-01-04T00:03:29,CARD_PAYMENT,INVOICE_PAYMENT,206164.87,SUCCESS,POS,ABUJA,VERIFIED
0ba2fde4-209e-4c0c-927e-fdb8f4094b64,MRC-001031,2024-01-04T00:03:36,POS,CARD_TRANSACTION,3047.22,SUCCESS,POS,KANO,VERIFIED
74095e45-7a5d-46af-92e6-93946889d225,MRC-007655,2024-01-04T00:03:38,CARD_PAYMENT,INVOICE_PAYMENT,143109.81,SUCCESS,APP,ENUGU,PREMIUM
5251dffe-aae7-4d7c-b930-87211a8053dd,MRC-005590,2024-01-04T00:03:59,AIRTIME,AIRTIME_PURCHASE,394.34,FAILED,POS,IBADAN,PREMIUM
31cbd96d-4e83-4262-a618-075b3d7a5361,MRC-006117,2024-01-04T00:04:12,MONIEBOOK,SALE_RECORDED,10256.6,SUCCESS,APP,LAGOS,VERIFIED
ec26f07f-279f-45d8-8344-4d056b13c195,MRC-001429,2024-01-04T00:04:37,KYC,VERIFICATION_COMPLETED,0.0,SUCCESS,APP,KANO,STARTER
c1455fe8-d52f-42eb-a5c3-75aeb2242d3a,MRC-005005,2024-01-04T00:04:48,BILLS,CABLE_TV,1212.58,SUCCESS,USSD,KADUNA,VERIFIED
8d9c3f3a-da24-4d29-9226-f6e056e2ae50,MRC-009858,2024-01-04T00:04:55,BILLS,ELECTRICITY,1850.34,SUCCESS,POS,RIVERS,VERIFIED
f32d478c-cd49-4e91-b14b-3ebd3d55fc73,MRC-006916,2024-01-04T00:05:37,SAVINGS,INTEREST_CREDIT,9849.72,FAILED,USSD,KADUNA,STARTER
fd616249-d575-4997-936a-4d724c943145,MRC-006543,2024-01-04T00:06:01,MONIEBOOK,INVENTORY_UPDATE,30724.62,PENDING,APP,ENUGU,VERIFIED
